"Sample ID","Grab ID","Profile ID","Sample Number","Collect DateTime","Depth (m)","Site Type","Area","Locator","Site","Parameter","Value","Units","QualityId","Lab Qualifier","MDL","RDL","Text Value","Sample Info","Steward Note","Replicates","Replicate Of","Method","Date Analyzed","Data Source"
"237143","237143","90852","L86588-8","08/13/2025 12:16:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll a","6.57","ug/L","1",,"0.1","0.2",,,,,,"EPA 445.0","09/05/2025","KCEL"
"237132","237132","90849","L85696-2","04/16/2025 01:23:00 PM","5.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Temperature","9.51","deg C","1",,,,,,,,,"CTD","04/16/2025","KCEL"
"238358","238358","91191","L87266-7","11/03/2025 09:46:00 AM","8.50","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Total Nitrogen","0.376","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","11/07/2025","KCEL"
"238349","238349","91193","L87266-13","11/03/2025 02:21:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Density","1015.65","kg/m3","1",,,,,,,,,"CTD","11/03/2025","KCEL"
"237136","237136","90842","L86151-15","06/11/2025 11:10:00 AM","11.10","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Salinity, Field","28.9","PSS","1",,,,,,,,,"CTD","06/11/2025","KCEL"
"237819","237819","91013","L86985-2","10/15/2025 08:58:00 AM","5.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Total Suspended Solids","3.1","mg/L","1","<RDL","0.5","10",,,,,,"SM2540-D","10/23/2025","KCEL"
"237179","237179","90824","L86352-15","07/16/2025 01:59:00 PM","12.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Temperature","10.1","deg C","1",,,,,,,,,"CTD","07/16/2025","KCEL"
"237115","237115","90835","L86151-4","06/11/2025 09:21:00 AM","182.20","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Temperature","9.96","deg C","1",,,,,,,,,"CTD","06/11/2025","KCEL"
"237133","237133","90849","L85696-3","04/16/2025 01:15:00 PM","182.70","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll, Field","0.1","ug/L","1","<RDL","0.06","0.12",,,,,,"CTD","04/16/2025","KCEL"
"237813","237813","91017","L86985-14","10/15/2025 12:04:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Silica","4.32","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","10/17/2025","KCEL"
"237173","237173","90822","L86352-1","07/16/2025 08:51:00 AM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Total Nitrogen","0.21","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","07/22/2025","KCEL"
"238359","238359","91190","L87266-1","11/03/2025 09:19:00 AM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Total Nitrogen","0.278","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","11/07/2025","KCEL"
"237123","237123","90827","L86151-5","06/11/2025 01:24:00 PM","1.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Ammonia Nitrogen","0.0207","mg/L","1",,"0.002","0.01",,,,,,"KEROUEL & AMINOT 1997","06/13/2025","KCEL"
"237812","237812","91017","L86985-13","10/15/2025 12:05:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Dissolved Oxygen, Field","6.3","mg/L","1",,"0.5","1",,,,,,"CTD","10/15/2025","KCEL"
"237128","237128","90842","L86151-14","06/11/2025 11:11:00 AM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Chlorophyll a","23.1","ug/L","1",,"0.1","0.2",,,,,,"EPA 445.0","06/24/2025","KCEL"
"237133","237133","90849","L85696-3","04/16/2025 01:15:00 PM","182.70","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Salinity, Field","29.8","PSS","1",,,,,,,,,"CTD","04/16/2025","KCEL"
"237822","237822","91016","L86985-11","10/15/2025 12:17:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Chlorophyll, Field","3","ug/L","1",,"0.06","0.12",,,,,,"CTD","10/15/2025","KCEL"
"237124","237124","90827","L86151-6","06/11/2025 01:23:00 PM","5.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Pheophytin a","0.8","ug/L","1","<RDL","0.42","1.67",,,,,,"EPA445.0","06/24/2025","KCEL"
"238352","238352","91192","L87266-8","11/03/2025 01:54:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Surface Light Intensity (PAR)","338","umol/sm2","1",,,,,,,,,"CTD","11/03/2025","KCEL"
"237124","237124","90827","L86151-6","06/11/2025 01:23:00 PM","5.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Chlorophyll, Field","1.9","ug/L","1",,"0.06","0.12",,,,,,"CTD","06/11/2025","KCEL"
"237134","237134","90834","L85696-11","04/16/2025 11:18:00 AM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Total Nitrogen","0.14","mg/L","1","<RDL","0.05","0.2",,,,,,"SM4500-N-C S","04/23/2025","KCEL"
"237197","237197","90828","L86352-5","07/16/2025 09:58:00 AM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Salinity","28.9","PSS","1",,"2","3",,,,,,"SM2520-B","07/25/2025","KCEL"
"237148","237148","90830","L86352-12","07/16/2025 02:11:00 PM","2.60","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Orthophosphate Phosphorus","0.0236","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","07/18/2025","KCEL"
"238352","238352","91192","L87266-8","11/03/2025 01:54:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll, Field","1.2","ug/L","1",,"0.06","0.12",,,,,,"CTD","11/03/2025","KCEL"
"237120","237120","90823","L86588-11","08/13/2025 12:43:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Temperature","14.5","deg C","1",,,,,,,,,"CTD","08/13/2025","KCEL"
"238352","238352","91192","L87266-8","11/03/2025 01:54:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Light Transmissivity","25.9","% light","1",,"0.01","0.02",,,,,,"CTD","11/03/2025","KCEL"
"238356","238356","91191","L87266-5","11/03/2025 09:47:00 AM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Light Intensity (PAR)","37","umol/sm2","1",,,,,,,,,"CTD","11/03/2025","KCEL"
"237182","237182","90837","L85955-4","05/14/2025 08:59:00 AM","187.40","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Silica","2.97","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","05/19/2025","KCEL"
"237157","237157","90841","L85955-5","05/14/2025 12:52:00 PM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Nitrite + Nitrate Nitrogen","0.017","mg/L","1","<RDL","0.01","0.04",,,,,,"SM4500-NO3-F","05/19/2025","KCEL"
"237813","237813","91017","L86985-14","10/15/2025 12:04:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Dissolved Oxygen, Field","4.8","mg/L","1",,"0.5","1",,,,,,"CTD","10/15/2025","KCEL"
"237112","237112","90851","L86588-13","08/13/2025 12:31:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Light Transmissivity","67.6","% light","1",,"0.01","0.02",,,,,,"CTD","08/13/2025","KCEL"
"237159","237159","90837","L85955-2","05/14/2025 09:08:00 AM","5.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Nitrite + Nitrate Nitrogen","0.109","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","05/19/2025","KCEL"
"237819","237819","91013","L86985-2","10/15/2025 08:58:00 AM","5.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Density","1021.5","kg/m3","1",,,,,,,,,"CTD","10/15/2025","KCEL"
"237168","237168","90839","L86352-8","07/16/2025 01:46:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll a","17.3","ug/L","1",,"0.1","0.2",,,,,,"EPA 445.0","08/01/2025","KCEL"
"237162","237162","90829","L86588-3","08/13/2025 10:43:00 AM","187.80","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Temperature","11.7","deg C","1",,,,,,,,,"CTD","08/13/2025","KCEL"
"237148","237148","90830","L86352-12","07/16/2025 02:11:00 PM","2.60","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Nitrite + Nitrate Nitrogen","0.011","mg/L","1","<RDL","0.01","0.04",,,,,,"SM4500-NO3-F","07/18/2025","KCEL"
"237148","237148","90830","L86352-12","07/16/2025 02:11:00 PM","2.60","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Silica","1.74","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","07/18/2025","KCEL"
"237818","237818","91013","L86985-1","10/15/2025 08:59:00 AM","1.10","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll a","18.2","ug/L","1",,"0.1","0.2",,,,,,"EPA 445.0","10/21/2025","KCEL"
"237812","237812","91017","L86985-13","10/15/2025 12:05:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Total Suspended Solids","2.7","mg/L","1","<RDL","0.5","10",,,,,,"SM2540-D","10/23/2025","KCEL"
"237820","237820","91013","L86985-3","10/15/2025 08:49:00 AM","187.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Dissolved Oxygen, Field","4.5","mg/L","1",,"0.5","1",,,,,,"CTD","10/15/2025","KCEL"
"237167","237167","90839","L86352-10","07/16/2025 01:42:00 PM","24.40","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Temperature","9.8","deg C","1",,,,,,,,,"CTD","07/16/2025","KCEL"
"237130","237130","90847","L85696-7","04/16/2025 02:36:00 PM","7.30","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Temperature","9.72","deg C","1",,,,,,,,,"CTD","04/16/2025","KCEL"
"237136","237136","90842","L86151-15","06/11/2025 11:10:00 AM","11.10","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Temperature","9.8","deg C","1",,,,,,,,,"CTD","06/11/2025","KCEL"
"237145","237145","90827","L86151-7","06/11/2025 01:23:00 PM","7.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Nitrite + Nitrate Nitrogen","0.0963","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","06/13/2025","KCEL"
"237126","237126","90850","L85955-12","05/14/2025 11:01:00 AM","2.20","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Nitrite + Nitrate Nitrogen","0.016","mg/L","1","<RDL","0.01","0.04",,,,,,"SM4500-NO3-F","05/19/2025","KCEL"
"237133","237133","90849","L85696-3","04/16/2025 01:15:00 PM","182.70","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Orthophosphate Phosphorus","0.0824","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","04/24/2025","KCEL"
"237814","237814","91017","L86985-15","10/15/2025 12:03:00 PM","14.20","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Chlorophyll, Field","0.5","ug/L","1",,"0.06","0.12",,,,,,"CTD","10/15/2025","KCEL"
"237810","237810","91015","L86985-10","10/15/2025 11:46:00 AM","26.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Light Transmissivity","70","% light","1",,"0.01","0.02",,,,,,"CTD","10/15/2025","KCEL"
"238359","238359","91190","L87266-1","11/03/2025 09:19:00 AM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Intensity (PAR)","77.4","umol/sm2","1",,,,,,,,,"CTD","11/03/2025","KCEL"
"237135","237135","90834","L85696-12","04/16/2025 11:17:00 AM","2.60","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Pheophytin a",,"ug/L","1","<MDL","1.1","4.36",,,,,,"EPA445.0","05/07/2025","KCEL"
"237819","237819","91013","L86985-2","10/15/2025 08:58:00 AM","5.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Orthophosphate Phosphorus","0.0419","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","10/17/2025","KCEL"
"238348","238348","91192","L87266-9","11/03/2025 01:52:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll a","14.4","ug/L","1",,"0.1","0.2",,,,,,"EPA 445.0","12/02/2025","KCEL"
"237110","237110","90825","L85955-8","05/14/2025 10:34:00 AM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll, Field","2.6","ug/L","1",,"0.06","0.12",,,,,,"CTD","05/14/2025","KCEL"
"237170","237170","90844","L85955-15","05/14/2025 10:47:00 AM","11.40","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Temperature","9.34","deg C","1",,,,,,,,,"CTD","05/14/2025","KCEL"
"237119","237119","90832","L85696-8","04/16/2025 11:02:00 AM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Light Transmissivity","76.1","% light","1",,"0.01","0.02",,,,,,"CTD","04/16/2025","KCEL"
"237822","237822","91016","L86985-11","10/15/2025 12:17:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Silica","2.7","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","10/17/2025","KCEL"
"237817","237817","91014","L86985-5","10/15/2025 10:05:00 AM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Chlorophyll, Field","0.63","ug/L","1",,"0.06","0.12",,,,,,"CTD","10/15/2025","KCEL"
"237127","237127","90842","L86151-13","06/11/2025 11:12:00 AM","1.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Temperature","10.2","deg C","1",,,,,,,,,"CTD","06/11/2025","KCEL"
"237167","237167","90839","L86352-10","07/16/2025 01:42:00 PM","24.40","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Density","1022.91","kg/m3","1",,,,,,,,,"CTD","07/16/2025","KCEL"
"237185","237185","90822","L86352-2","07/16/2025 08:50:00 AM","5.10","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Transmissivity","78.3","% light","1",,"0.01","0.02",,,,,,"CTD","07/16/2025","KCEL"
"237163","237162","90829","L86588-4","08/13/2025 10:43:00 AM","187.80","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Dissolved Oxygen, Field","5.2","mg/L","1",,"0.5","1",,,,,,"CTD","08/13/2025","KCEL"
"237124","237124","90827","L86151-6","06/11/2025 01:23:00 PM","5.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Salinity, Field","28.6","PSS","1",,,,,,,,,"CTD","06/11/2025","KCEL"
"237111","237111","90832","L85696-9","04/16/2025 11:01:00 AM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Light Transmissivity","84.9","% light","1",,"0.01","0.02",,,,,,"CTD","04/16/2025","KCEL"
"237124","237124","90827","L86151-6","06/11/2025 01:23:00 PM","5.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Ammonia Nitrogen","0.0316","mg/L","1",,"0.002","0.01",,,,,,"KEROUEL & AMINOT 1997","06/13/2025","KCEL"
"237168","237168","90839","L86352-8","07/16/2025 01:46:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll, Field","6.1","ug/L","1",,"0.06","0.12",,,,,,"CTD","07/16/2025","KCEL"
"237117","237117","90825","L85955-9","05/14/2025 10:34:00 AM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Temperature","9.96","deg C","1",,,,,,,,,"CTD","05/14/2025","KCEL"
"237135","237135","90834","L85696-12","04/16/2025 11:17:00 AM","2.60","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Salinity","25.6","PSS","1",,"2","3",,,,,,"SM2520-B","05/02/2025","KCEL"
"237117","237117","90825","L85955-9","05/14/2025 10:34:00 AM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Density","1021.83","kg/m3","1",,,,,,,,,"CTD","05/14/2025","KCEL"
"238352","238352","91192","L87266-8","11/03/2025 01:54:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Salinity","19","PSS","1",,"2","3",,,,,,"SM2520-B","11/14/2025","KCEL"
"237816","237816","91014","L86985-7","10/15/2025 10:04:00 AM","8.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Total Suspended Solids","1.8","mg/L","1","<RDL","0.5","10",,,,,,"SM2540-D","10/23/2025","KCEL"
"237163","237162","90829","L86588-4","08/13/2025 10:43:00 AM","187.80","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Orthophosphate Phosphorus","0.0698","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","08/14/2025","KCEL"
"237148","237148","90830","L86352-12","07/16/2025 02:11:00 PM","2.60","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Salinity, Field","27.8","PSS","1",,,,,,,,,"CTD","07/16/2025","KCEL"
"237162","237162","90829","L86588-3","08/13/2025 10:43:00 AM","187.80","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Transmissivity","74","% light","1",,"0.01","0.02",,,,,,"CTD","08/13/2025","KCEL"
"237808","237808","91016","L86985-12","10/15/2025 12:16:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Total Nitrogen","0.25","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","10/20/2025","KCEL"
"237821","237820","91013","L86985-4","10/15/2025 08:49:00 AM","187.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Nitrite + Nitrate Nitrogen","0.385","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","10/17/2025","KCEL"
"237178","237178","90824","L86352-14","07/16/2025 02:00:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Density","1021.46","kg/m3","1",,,,,,,,,"CTD","07/16/2025","KCEL"
"237167","237167","90839","L86352-10","07/16/2025 01:42:00 PM","24.40","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Light Transmissivity","59.4","% light","1",,"0.01","0.02",,,,,,"CTD","07/16/2025","KCEL"
"237138","237138","90829","L86588-2","08/13/2025 10:52:00 AM","5.10","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Pheophytin a","5.28","ug/L","1",,"0.74","2.97",,,,,,"EPA445.0","09/05/2025","KCEL"
"237129","237129","90847","L85696-6","04/16/2025 02:37:00 PM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Chlorophyll a","26.3","ug/L","1",,"0.1","0.2",,,,,,"EPA 445.0","05/07/2025","KCEL"
"237122","237122","90830","L86352-11","07/16/2025 02:11:00 PM","1.10","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Secchi Transparency","2.6","m","1",,,,,,,,,"NONE","07/16/2025","KCEL"
"237123","237123","90827","L86151-5","06/11/2025 01:24:00 PM","1.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Dissolved Oxygen, Field","9.4","mg/L","1",,"0.5","1",,,,,,"CTD","06/11/2025","KCEL"
"237175","237175","90831","L86151-10","06/11/2025 10:52:00 AM","22.10","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Temperature","9.08","deg C","1",,,,,,,,,"CTD","06/11/2025","KCEL"
"237183","237183","90849","L85696-1","04/16/2025 01:24:00 PM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll, Field","1.4","ug/L","1",,"0.06","0.12",,,,,,"CTD","04/16/2025","KCEL"
"238360","238360","91190","L87266-2","11/03/2025 09:19:00 AM","4.90","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Intensity (PAR)","3.2","umol/sm2","1",,,,,,,,,"CTD","11/03/2025","KCEL"
"237142","237142","90852","L86588-10","08/13/2025 12:13:00 PM","24.90","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Total Nitrogen","0.396","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","08/20/2025","KCEL"
"237169","237169","90844","L85955-14","05/14/2025 10:48:00 AM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Temperature","9.97","deg C","1",,,,,,,,,"CTD","05/14/2025","KCEL"
"237162","237162","90829","L86588-3","08/13/2025 10:43:00 AM","187.80","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Surface Light Intensity (PAR)","2330","umol/sm2","1",,,,,,,,,"CTD","08/13/2025","KCEL"
"237819","237819","91013","L86985-2","10/15/2025 08:58:00 AM","5.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Surface Light Intensity (PAR)","1560","umol/sm2","1",,,,,,,,,"CTD","10/15/2025","KCEL"
"237820","237820","91013","L86985-3","10/15/2025 08:49:00 AM","187.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Total Nitrogen","0.356","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","10/20/2025","KCEL"
"238353","238353","91189","L87266-11","11/03/2025 02:33:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Pheophytin a","3.3","ug/L","1",,"0.66","2.65",,,,,,"EPA445.0","12/02/2025","KCEL"
"237130","237130","90847","L85696-7","04/16/2025 02:36:00 PM","7.30","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Chlorophyll, Field","6.9","ug/L","1",,"0.06","0.12",,,,,,"CTD","04/16/2025","KCEL"
"237820","237820","91013","L86985-3","10/15/2025 08:49:00 AM","187.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Salinity, Field","31.2","PSS","1",,,,,,,,,"CTD","10/15/2025","KCEL"
